listing_id,vote_sentiment_positive_count,vote_sentiment_negative_count,vote_sentiment_positive_percent,vote_sentiment_positivity,high_conf_sentiment_positive_count,high_conf_sentiment_negative_count,high_conf_sentiment_positive_percent,high_conf_sentiment_positivity,long_conf_sentiment_positive_count,long_conf_sentiment_negative_count,long_conf_sentiment_positive_percent,long_conf_sentiment_positivity,classified_sentiment_positive_count,classified_sentiment_negative_count,classified_sentiment_positive_percent,classified_sentiment_positivity,latitude,longitude,review_scores_rating,host_name,listing_url,name,accommodates,price,property_type,room_type,number_of_reviews,minimum_nights,maximum_nights,
25538708,7,12,0.368421053,0,15,4,0.789473684,1,11,8,0.578947368,0,12,7,0.631578947,0,30.4943,-97.7895,100,Donald And Vonda,https://www.airbnb.com/rooms/25538708,Bayou Paradise #1,2,35,House,Private room,19,2,1125,
26303859,1,2,0.333333333,0,3,,1,1,3,,1,1,3,,1,1,30.2584,-97.795,100,Rebecca,https://www.airbnb.com/rooms/26303859,Greenbelt Getaway Entire Apartment,4,75,Apartment,Entire home/apt,3,2,1124,
27578322,,2,0,0,1,1,0.5,0,1,1,0.5,0,1,,1,1,30.3186,-97.7294,100,Martin,https://www.airbnb.com/rooms/27578322,N.Lamar: Spot in 2 Person Room - Great Community,1,23,Apartment,Shared room,2,29,1125,
28941156,9,11,0.45,0,17,3,0.85,1,14,6,0.7,0,15,5,0.75,1,30.3607,-97.9695,97,Daphne,https://www.airbnb.com/rooms/28941156,Lake Life,4,150,House,Entire home/apt,22,1,9,
29258079,3,4,0.428571429,0,6,1,0.857142857,1,6,1,0.857142857,1,6,1,0.857142857,1,30.2488,-97.7538,91,TurnKey Vacation Rentals,https://www.airbnb.com/rooms/29258079,Bouldin Creek 2BR - Walk to South 1st & Congress!,6,130,House,Entire home/apt,7,2,1125,
29878037,3,,1,1,3,,1,1,2,1,0.666666667,0,2,1,0.666666667,0,30.2273,-97.696,100,Vincent,https://www.airbnb.com/rooms/29878037,New Home Downtown Austin,10,499,House,Entire home/apt,3,2,1125,
29926514,,7,0,0,4,3,0.571428571,0,6,1,0.857142857,1,5,2,0.714285714,1,30.4241,-97.8466,100,Jerry,https://www.airbnb.com/rooms/29926514,JerryB’s Room,2,50,Apartment,Private room,7,3,180,
30244759,25,24,0.510204082,0,41,8,0.836734694,1,34,15,0.693877551,0,37,12,0.755102041,1,30.2674,-97.6975,98,Seth,https://www.airbnb.com/rooms/30244759,Home for an Art Lover,6,95,Bungalow,Entire home/apt,49,1,21,
30511894,23,33,0.410714286,0,44,11,0.8,1,36,20,0.642857143,0,42,13,0.763636364,1,30.2374,-97.783,95,Robinson,https://www.airbnb.com/rooms/30511894,Cozy Apt off South Lamar,3,100,Apartment,Entire home/apt,57,1,5,
30853067,19,48,0.28358209,0,50,17,0.746268657,1,48,19,0.71641791,1,47,20,0.701492537,1,30.2614,-97.7265,96,The Guild,https://www.airbnb.com/rooms/30853067,Eastside Apartment Near Lady Bird Lake and Downtown,6,200,Apartment,Entire home/apt,67,1,1125,
31207649,3,10,0.230769231,0,9,4,0.692307692,0,11,2,0.846153846,1,11,2,0.846153846,1,30.2637,-97.7589,97,Amanda,https://www.airbnb.com/rooms/31207649,The Nod at Barton Springs,4,226,Condominium,Entire home/apt,13,1,240,
32017162,6,17,0.260869565,0,17,6,0.739130435,1,17,6,0.739130435,1,18,5,0.782608696,1,30.3589,-97.6989,98,Cynthia,https://www.airbnb.com/rooms/32017162,DOT'S 505 - ON THE COVETED CUL-DE-SAC!,8,144,House,Entire home/apt,23,1,31,
32906997,13,2,0.866666667,1,13,2,0.866666667,1,11,4,0.733333333,1,13,2,0.866666667,1,30.3404,-97.7185,99,Allie,https://www.airbnb.com/rooms/32906997,★Retreat To An Open Concept Loft In ATX ★,6,175,Condominium,Entire home/apt,15,2,45,
33243938,10,5,0.666666667,0,12,3,0.8,1,9,6,0.6,0,9,6,0.6,0,30.2498,-97.7809,100,Joseph And Megan,https://www.airbnb.com/rooms/33243938,Modern Bungalow Home Close to Zilker Park,4,125,House,Entire home/apt,15,2,1125,
36566208,1,2,0.333333333,0,2,1,0.666666667,0,3,,1,1,2,1,0.666666667,0,30.222,-97.7789,100,Mariana And Dennis,https://www.airbnb.com/rooms/36566208,Modern Charmer in Cozy South Austin Neighborhood,6,299,House,Entire home/apt,3,2,1125,
36910329,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2896,-97.7455,100,Terry,https://www.airbnb.com/rooms/36910329,★ WOW Party Condo Downtown,16,489,Serviced apartment,Hotel room,1,1,1125,
37124526,6,4,0.6,0,8,2,0.8,1,7,3,0.7,0,7,3,0.7,0,30.3767,-97.6939,86,Jazmin,https://www.airbnb.com/rooms/37124526,Attached Studio near the Domain ( Self Check-in),2,70,Guest suite,Entire home/apt,10,2,30,
904354,83,85,0.494047619,0,145,23,0.863095238,1,125,43,0.744047619,1,133,35,0.791666667,1,30.2607,-97.7233,97,David,https://www.airbnb.com/rooms/904354,Rare Wild West-style compound nr DT,16,650,Villa,Entire home/apt,168,2,1125,
2367942,,1,0,0,,1,0,0,,1,0,0,,1,0,0,30.2688,-97.7564,80,Sebastian,https://www.airbnb.com/rooms/2367942,Private Summer Bedroom w/BR,2,150,Apartment,Private room,1,2,1125,
5775285,9,6,0.6,0,12,3,0.8,1,9,6,0.6,0,10,5,0.666666667,0,30.2589,-97.7234,99,Avani,https://www.airbnb.com/rooms/5775285,Modern East Side Condo 3BR/3.5 BA,8,400,Townhouse,Entire home/apt,17,28,1125,
7541935,36,38,0.486486486,0,60,14,0.810810811,1,48,26,0.648648649,0,52,22,0.702702703,1,30.47,-97.7802,95,Stuart,https://www.airbnb.com/rooms/7541935,Unique Private Suite with Two Queen Beds,6,54,House,Entire home/apt,74,2,1125,
8285130,12,16,0.428571429,0,20,7,0.740740741,1,15,13,0.535714286,0,17,10,0.62962963,0,30.37,-97.6717,94,David,https://www.airbnb.com/rooms/8285130,"Clean, Comfortable, Convenient....",8,119,House,Entire home/apt,30,6,900,
11207162,,1,0,0,,1,0,0,,1,0,0,,1,0,0,30.2927,-97.725,100,Dillon,https://www.airbnb.com/rooms/11207162,Southby Steal - sleeps up to 15!,15,800,House,Entire home/apt,1,1,1125,
11554430,9,18,0.333333333,0,14,13,0.518518519,0,17,10,0.62962963,0,16,11,0.592592593,0,30.2703,-97.7322,95,Guy,https://www.airbnb.com/rooms/11554430,Modern Loft Bedroom. Great Location,1,90,Condominium,Private room,27,2,12,
11668728,1,7,0.125,0,6,2,0.75,1,7,1,0.875,1,6,2,0.75,1,30.266,-97.7308,93,Joan,https://www.airbnb.com/rooms/11668728,Eastside/downtown lower level efficiency apartment,2,175,Apartment,Entire home/apt,8,3,7,
13488614,28,24,0.538461538,0,43,9,0.826923077,1,40,12,0.769230769,1,42,10,0.807692308,1,30.4169,-97.8902,95,Keith,https://www.airbnb.com/rooms/13488614,Little Lanai,10,368,House,Entire home/apt,52,2,1125,
13631037,17,20,0.459459459,0,27,10,0.72972973,1,26,11,0.702702703,1,28,9,0.756756757,1,30.222,-97.7951,100,Scott And Sally,https://www.airbnb.com/rooms/13631037,South Austin Creekside Retreat,6,176,House,Entire home/apt,37,4,328,
15283358,60,55,0.52173913,0,93,21,0.815789474,1,76,39,0.660869565,0,83,31,0.728070175,1,30.2287,-97.6908,99,Josue,https://www.airbnb.com/rooms/15283358,Beautiful private room close to all attractions,2,40,House,Private room,115,1,1125,
15901939,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2874,-97.7495,100,Julian,https://www.airbnb.com/rooms/15901939,Comfortable Studio near UT/DT,2,200,Apartment,Entire home/apt,2,2,8,
16026716,1,,1,1,1,,1,1,,1,0,0,,1,0,0,30.4404,-97.7758,20,Amanda,https://www.airbnb.com/rooms/16026716,"Cozy, Comfy & Peaceful in Austin",4,80,Apartment,Entire home/apt,1,15,15,
16517121,1,2,0.333333333,0,2,1,0.666666667,0,3,,1,1,3,,1,1,30.2683,-97.7171,87,Aviva,https://www.airbnb.com/rooms/16517121,Private room in the heart of East Austin!,1,40,House,Private room,3,1,1125,
16701603,6,19,0.24,0,22,3,0.88,1,17,8,0.68,0,18,7,0.72,1,30.3207,-97.7085,92,Jonathan,https://www.airbnb.com/rooms/16701603,Newly Renovated Hotel,4,109,Boutique hotel,Private room,26,1,29,
16870469,1,,1,1,1,,1,1,,1,0,0,1,,1,1,30.2664,-97.7433,80,Costa,https://www.airbnb.com/rooms/16870469,SXSW/Convention Center! Modern Downtown Apt - 1BR,2,599,Apartment,Entire home/apt,2,2,7,
17420498,1,4,0.2,0,4,1,0.8,1,4,1,0.8,1,4,1,0.8,1,30.3142,-97.7173,100,Martin,https://www.airbnb.com/rooms/17420498,Co-Living: Shared Room in Central Austin,1,23,House,Shared room,5,29,1125,
17436310,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.3095,-97.706,80,Jessica,https://www.airbnb.com/rooms/17436310,SXSW Apartment in Northeast Austin's Windsor Park,2,160,Apartment,Entire home/apt,1,2,8,
18346032,112,152,0.424242424,0,215,48,0.817490494,1,181,83,0.685606061,0,189,74,0.718631179,1,30.2789,-97.7053,98,Juliana & Ash,https://www.airbnb.com/rooms/18346032,Clean Cozy East Austin Private Room & Bathroom,2,45,House,Private room,264,1,1125,
19384587,4,6,0.4,0,8,2,0.8,1,7,3,0.7,0,7,3,0.7,0,30.2895,-97.6458,92,Ashley,https://www.airbnb.com/rooms/19384587,3/2 House in East Austin,7,114,House,Entire home/apt,11,1,7,
20730478,,1,0,0,,1,0,0,,1,0,0,,1,0,0,30.3797,-97.6762,100,Madeline,https://www.airbnb.com/rooms/20730478,Modest room for hurricane evacuees,2,40,House,Private room,1,1,20,
21266843,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2726,-97.7475,100,Jan,https://www.airbnb.com/rooms/21266843,"Austin, TX, Studio Presidential #2",4,245,Condominium,Entire home/apt,1,1,1125,
21490338,18,16,0.529411765,0,27,7,0.794117647,1,21,13,0.617647059,0,24,10,0.705882353,1,30.4235,-97.7218,97,Irulian,https://www.airbnb.com/rooms/21490338,3 Bedrooms - The Domain - New House,8,199,House,Entire home/apt,35,1,30,
21659986,19,26,0.422222222,0,38,7,0.844444444,1,33,12,0.733333333,1,35,10,0.777777778,1,30.2892,-97.761,97,Brett,https://www.airbnb.com/rooms/21659986,Sweet cozy cottage near downtown Austin,4,71,House,Entire home/apt,47,2,14,
22533826,1,2,0.333333333,0,2,1,0.666666667,0,2,1,0.666666667,0,2,1,0.666666667,0,30.489,-97.7718,100,Harshan,https://www.airbnb.com/rooms/22533826,"Private Room, in Austin Northwest",2,30,House,Private room,3,3,1125,
22751349,2,3,0.4,0,5,,1,1,4,1,0.8,1,5,,1,1,30.2613,-97.7384,100,An Austin Resident,https://www.airbnb.com/rooms/22751349,"Luxury, Professional Apt Rainey St w/ Rooftop Pool",4,150,Apartment,Entire home/apt,5,2,7,
23268366,1,3,0.25,0,3,1,0.75,1,4,,1,1,4,,1,1,30.2559,-97.765,100,Aron,https://www.airbnb.com/rooms/23268366,"Zilker home, Monthly rentals",6,490,House,Entire home/apt,4,3,400,
23414362,4,4,0.5,0,6,2,0.75,1,4,4,0.5,0,4,4,0.5,0,30.2374,-97.7143,85,Joseph,https://www.airbnb.com/rooms/23414362,Private Room and bathroom 4 miles from Downtown,2,35,Apartment,Private room,9,2,1125,
23666871,,2,0,0,2,,1,1,2,,1,1,2,,1,1,30.2186,-97.6973,100,Brian & Tracy,https://www.airbnb.com/rooms/23666871,"Private floor of shared home 3 Br, 1Ba + game rm",6,215,House,Private room,2,1,14,
25485814,10,7,0.588235294,0,14,3,0.823529412,1,8,9,0.470588235,0,9,8,0.529411765,0,30.5115,-97.7436,95,Tanya,https://www.airbnb.com/rooms/25485814,"N. Austin/Round Rock \Hidden Gem\""  Great Location!""",7,200,House,Entire home/apt,17,2,4,
26132858,21,22,0.488372093,0,36,6,0.857142857,1,31,12,0.720930233,1,35,7,0.833333333,1,30.2442,-97.7589,92,GiGi,https://www.airbnb.com/rooms/26132858,South Austin Home - Minutes to South Congress & DT,7,275,Bungalow,Entire home/apt,43,3,1125,
26330545,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,30.2607,-97.7482,60,Carly,https://www.airbnb.com/rooms/26330545,Walk To Zilker Park/Downtown ATX!,3,130,Apartment,Private room,2,2,3,
27574156,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,30.2687,-97.7192,100,Christi Lou,https://www.airbnb.com/rooms/27574156,Large Private Room  & Den Eclectic Eastside Spot,7,85,House,Private room,2,1,1125,
30290993,13,38,0.254901961,0,39,12,0.764705882,1,35,16,0.68627451,0,34,17,0.666666667,0,30.2565,-97.7471,93,James,https://www.airbnb.com/rooms/30290993,Couple Getaway ❤️⎢Excellent Location⎢Walk to DT ✨,4,118,Apartment,Entire home/apt,51,2,90,
31895436,7,6,0.538461538,0,9,4,0.692307692,0,7,6,0.538461538,0,8,5,0.615384615,0,30.221,-97.789,100,Susan,https://www.airbnb.com/rooms/31895436,Swizzy South Austin room with private bath,3,65,House,Private room,13,2,15,
33490201,17,10,0.62962963,0,24,3,0.888888889,1,18,9,0.666666667,0,18,9,0.666666667,0,30.2299,-98.0149,99,Walter,https://www.airbnb.com/rooms/33490201,The Bird House - a cabin on a hill | Fitzhugh Rd,2,73,Cabin,Entire home/apt,27,1,25,
36701365,1,1,0.5,0,2,,1,1,2,,1,1,2,,1,1,30.2516,-97.7432,100,Mark,https://www.airbnb.com/rooms/36701365,Retro Cozy Condo! Brand New Remodel!,2,125,Condominium,Entire home/apt,2,1,30,
37177966,2,2,0.5,0,3,1,0.75,1,3,1,0.75,1,2,2,0.5,0,30.2331,-97.7601,100,Chris & Kosha,https://www.airbnb.com/rooms/37177966,Mid-Century Modern Bungalow SoCo Area - Near ACL,6,200,House,Entire home/apt,4,1,27,
38074956,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2893,-97.7421,60,Sam,https://www.airbnb.com/rooms/38074956,"MASTER ROOM MASTER BATH, UNBEATABLE PRICE",4,45,Apartment,Private room,1,1,1125,
733203,127,74,0.631840796,0,174,27,0.865671642,1,144,57,0.71641791,1,162,39,0.805970149,1,30.2707,-97.7287,99,Justin&Becca,https://www.airbnb.com/rooms/733203,"Bold, Historic Manor in the Heart of Town",10,1000,House,Entire home/apt,202,2,330,
1349780,21,19,0.525,0,36,4,0.9,1,28,12,0.7,0,33,7,0.825,1,30.2531,-97.8325,98,Katie,https://www.airbnb.com/rooms/1349780,"4BR Hill Country Home SXSW, ACL, F1",10,499,House,Entire home/apt,40,2,30,
2424756,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2579,-97.7527,80,Adriana,https://www.airbnb.com/rooms/2424756,"House for 2, 10 min walk to SXSW",2,135,House,Entire home/apt,1,1,1125,
3504013,50,15,0.769230769,1,55,10,0.846153846,1,45,20,0.692307692,0,52,13,0.8,1,30.2566,-97.7749,96,Mary,https://www.airbnb.com/rooms/3504013,Home/Private deck near Zilker Park,4,115,House,Entire home/apt,68,31,1125,
5074354,7,8,0.466666667,0,8,7,0.533333333,0,9,6,0.6,0,9,6,0.6,0,30.2712,-97.7027,99,Ali,https://www.airbnb.com/rooms/5074354,Hip East Austin w Bicycle Near Airport & Downtown,1,70,House,Private room,15,1,1125,
5164038,2,1,0.666666667,0,3,,1,1,3,,1,1,3,,1,1,30.3114,-97.727,93,Nathan,https://www.airbnb.com/rooms/5164038,Cozy Loft near Downtown Austin!,2,45,House,Private room,3,5,1125,
5317993,65,19,0.773809524,1,67,17,0.797619048,1,47,37,0.55952381,0,51,33,0.607142857,0,30.31,-97.701,100,Lola,https://www.airbnb.com/rooms/5317993,Cozy room close to UT/downtown,2,47,House,Private room,84,2,1125,
5480629,139,109,0.560483871,0,199,49,0.802419355,1,172,76,0.693548387,0,181,67,0.72983871,1,30.2326,-97.7632,99,Edward,https://www.airbnb.com/rooms/5480629,Modern South Austin Micro-Unit,2,85,Guesthouse,Entire home/apt,248,3,90,
5617149,4,5,0.444444444,0,8,1,0.888888889,1,6,3,0.666666667,0,7,2,0.777777778,1,30.2428,-97.7272,96,Chris,https://www.airbnb.com/rooms/5617149,Riverside 1 Bedroom Apartment,2,139,Apartment,Entire home/apt,9,2,25,
5871200,5,3,0.625,0,7,1,0.875,1,6,2,0.75,1,7,1,0.875,1,30.2276,-97.7281,95,Ikenna,https://www.airbnb.com/rooms/5871200,Urban escape - 1 bedroom apartment,3,145,Apartment,Entire home/apt,9,1,8,
9011892,,1,0,0,1,,1,1,1,,1,1,1,,1,1,30.2905,-97.7467,100,George,https://www.airbnb.com/rooms/9011892,Upscale Austin Apt for Rent,6,350,Apartment,Entire home/apt,1,3,5,
11395632,1,,1,1,1,,1,1,1,,1,1,1,,1,1,30.2845,-97.7459,100,David,https://www.airbnb.com/rooms/11395632,UT Campus Apartment for SXSW,6,500,Apartment,Entire home/apt,1,1,1125,
11677163,2,1,0.666666667,0,2,1,0.666666667,0,3,,1,1,3,,1,1,30.3142,-97.7371,93,Sophie,https://www.airbnb.com/rooms/11677163,Brand new 1 bed 4 miles to downtown,2,66,Apartment,Entire home/apt,4,1,1125,
14352436,9,22,0.290322581,0,24,7,0.774193548,1,25,6,0.806451613,1,25,6,0.806451613,1,30.3594,-97.7278,99,Luke,https://www.airbnb.com/rooms/14352436,Modern House for Rent,8,199,House,Entire home/apt,31,2,90,
14474805,48,39,0.551724138,0,75,11,0.872093023,1,62,25,0.712643678,1,68,18,0.790697674,1,30.3846,-97.9233,97,Valerie,https://www.airbnb.com/rooms/14474805,Midcentury Modern Glass House near Lake Travis,10,750,House,Entire home/apt,88,2,6,
14944888,3,1,0.75,1,3,1,0.75,1,1,3,0.25,0,1,3,0.25,0,30.2085,-97.7861,100,Irma,https://www.airbnb.com/rooms/14944888,Cozy South Austin Condo (private bedroom),3,70,Condominium,Private room,5,94,190,
17513329,71,71,0.5,0,110,32,0.774647887,1,92,50,0.647887324,0,98,44,0.690140845,0,30.2972,-97.687,95,Allison,https://www.airbnb.com/rooms/17513329,Bright & Cozy Room in 1950's East Austin Charmer,3,65,House,Private room,142,1,14,
17542969,1,,1,1,1,,1,1,,1,0,0,1,,1,1,30.2108,-97.8152,100,Norense,https://www.airbnb.com/rooms/17542969,Cozy bed to crash on in shared living room,2,29,Apartment,Shared room,1,1,14,
17728741,56,64,0.466666667,0,93,27,0.775,1,79,41,0.658333333,0,86,34,0.716666667,1,30.2849,-97.7478,91,Felicity,https://www.airbnb.com/rooms/17728741,Great downtown Austin ACL spot! St. Francis Studio,2,89,Apartment,Entire home/apt,120,1,365,
20189318,11,11,0.5,0,19,3,0.863636364,1,16,6,0.727272727,1,19,3,0.863636364,1,30.3759,-97.9812,95,TurnKey Vacation Rentals,https://www.airbnb.com/rooms/20189318,Opulent Lakefront Getaway w/ Private Pool,6,160,House,Entire home/apt,22,2,1125,
20479089,35,36,0.492957746,0,62,9,0.873239437,1,49,22,0.690140845,0,52,19,0.732394366,1,30.2896,-97.7013,99,Ky,https://www.airbnb.com/rooms/20479089,Two Bedroom Townhouse in Best Walking Neighborhood,6,150,Townhouse,Entire home/apt,71,2,1124,
20687756,1,2,0.333333333,0,3,,1,1,2,1,0.666666667,0,2,1,0.666666667,0,30.2458,-97.7791,100,Stephanie,https://www.airbnb.com/rooms/20687756,WALK TO ACL! NEW LUXURY HOME IN ZILKER! SLEEPS 6,6,600,House,Entire home/apt,6,2,15,
20997951,3,2,0.6,0,5,,1,1,4,1,0.8,1,5,,1,1,30.2403,-97.7863,100,Rebecca,https://www.airbnb.com/rooms/20997951,Modern 1/1 on South Lamar. Everything You'd Need,3,250,Apartment,Entire home/apt,6,3,1125,
21026794,1,1,0.5,0,2,,1,1,2,,1,1,2,,1,1,30.2753,-97.7068,100,Michelle,https://www.airbnb.com/rooms/21026794,EastSide Getaway,2,89,House,Private room,2,2,1125,
21804243,41,31,0.569444444,0,59,13,0.819444444,1,39,33,0.541666667,0,48,24,0.666666667,0,30.2785,-97.7124,98,Anneliese,https://www.airbnb.com/rooms/21804243,Bright East Side Suite with Breakfast near Metro,2,70,House,Private room,72,2,15,
22941202,10,7,0.588235294,0,15,2,0.882352941,1,9,8,0.529411765,0,14,3,0.823529412,1,30.2706,-97.7485,96,ResortShare2,https://www.airbnb.com/rooms/22941202,LUXURY RESORT With a Rooftop Pool & Spa in a 1BR,4,210,Serviced apartment,Hotel room,17,2,1125,
23320176,51,46,0.525773196,0,76,21,0.783505155,1,66,31,0.680412371,0,71,26,0.731958763,1,30.2358,-97.7607,100,Lucy,https://www.airbnb.com/rooms/23320176,Tranquil and Art-Filled Guesthouse with Gourmet Kitchen,2,150,Guesthouse,Entire home/apt,97,2,1125,
23489058,1,3,0.25,0,2,2,0.5,0,1,3,0.25,0,2,2,0.5,0,30.4816,-97.7914,95,Theodros,https://www.airbnb.com/rooms/23489058,Lakeline Center Community,4,71,Townhouse,Entire home/apt,4,1,1125,
23784919,16,29,0.355555556,0,40,5,0.888888889,1,37,8,0.822222222,1,37,8,0.822222222,1,30.3361,-97.6457,99,Lin,https://www.airbnb.com/rooms/23784919,Spacious and private Austin 3/2 home,6,200,House,Entire home/apt,45,1,30,
25594480,34,48,0.414634146,0,62,20,0.756097561,1,54,28,0.658536585,0,58,23,0.716049383,1,30.2391,-97.7219,97,Nessi,https://www.airbnb.com/rooms/25594480,Clean Spacious 1BR Comfortable & Safe,3,99,Apartment,Entire home/apt,82,2,1125,
27856309,11,7,0.611111111,0,17,1,0.944444444,1,10,8,0.555555556,0,12,6,0.666666667,0,30.2777,-97.7224,100,Brent,https://www.airbnb.com/rooms/27856309,Modern house w/screened porch in trendy EastAustin,10,300,House,Entire home/apt,18,2,1125,
28083921,4,2,0.666666667,0,5,1,0.833333333,1,1,5,0.166666667,0,1,5,0.166666667,0,30.3117,-97.7056,93,Daniel,https://www.airbnb.com/rooms/28083921,Master Bedroom in North Central Austin,1,35,Apartment,Private room,6,1,5,
28208786,3,4,0.428571429,0,6,1,0.857142857,1,4,3,0.571428571,0,4,3,0.571428571,0,30.2263,-97.7436,91,Katherine,https://www.airbnb.com/rooms/28208786,Condo just South of downtown,5,135,Condominium,Entire home/apt,8,2,1125,
29511390,1,3,0.25,0,3,1,0.75,1,3,1,0.75,1,2,2,0.5,0,30.2594,-97.7978,95,Casey,https://www.airbnb.com/rooms/29511390,Large Modern Townhouse Minutes from Downtown!,8,100,Townhouse,Entire home/apt,4,30,1125,
29899144,1,1,0.5,0,2,,1,1,2,,1,1,2,,1,1,30.3436,-97.6999,100,Jessie,https://www.airbnb.com/rooms/29899144,Clean and cozy getaway in central Austin,2,75,Apartment,Private room,2,2,1125,
30257794,10,14,0.416666667,0,17,7,0.708333333,1,17,7,0.708333333,1,17,7,0.708333333,1,30.2413,-97.7318,99,Anne J,https://www.airbnb.com/rooms/30257794,Unique South Austin Home 5 minutes from Downtown!,4,50,Condominium,Private room,25,1,14,
30746138,5,5,0.5,0,9,1,0.9,1,7,3,0.7,0,7,2,0.777777778,1,30.3999,-97.6522,90,Anup,https://www.airbnb.com/rooms/30746138,Nice 3 bedroom house to yourself!,7,75,House,Entire home/apt,10,1,1125,
31838055,3,1,0.75,1,4,,1,1,2,2,0.5,0,2,2,0.5,0,30.3566,-97.7301,100,Susan,https://www.airbnb.com/rooms/31838055,Designer's Duplex centrally located.,4,130,Townhouse,Entire home/apt,4,2,30,
31876274,1,2,0.333333333,0,1,2,0.333333333,0,3,,1,1,2,1,0.666666667,0,30.2578,-97.7805,100,Holly,https://www.airbnb.com/rooms/31876274,Beautiful Barton Hills Home near ACL/BartonSprings,6,650,House,Entire home/apt,3,2,90,
32742328,1,2,0.333333333,0,3,,1,1,2,1,0.666666667,0,2,1,0.666666667,0,30.198,-97.825,100,Chad,https://www.airbnb.com/rooms/32742328,Newly Renovated Global Modern Home,4,100,House,Entire home/apt,3,2,30,
33451294,1,2,0.333333333,0,1,2,0.333333333,0,1,2,0.333333333,0,1,2,0.333333333,0,30.245,-97.5617,100,Lynn,https://www.airbnb.com/rooms/33451294,"East Austin Retreat - Close to COTA, Airport",5,149,House,Entire home/apt,3,2,1125,
34229009,10,15,0.4,0,21,4,0.84,1,21,4,0.84,1,21,4,0.84,1,30.4401,-97.6923,94,Shan,https://www.airbnb.com/rooms/34229009,Clean Fully Furnished Apartment Home,3,60,Apartment,Entire home/apt,25,1,5,
34277139,9,9,0.5,0,13,5,0.722222222,1,13,5,0.722222222,1,14,4,0.777777778,1,30.2798,-97.7214,98,Ilona,https://www.airbnb.com/rooms/34277139,"Luxe Lone Star Oasis, near Downtown | Hot Tub",28,1900,House,Entire home/apt,18,1,1125,
35768600,7,7,0.5,0,12,2,0.857142857,1,9,5,0.642857143,0,10,4,0.714285714,1,30.2844,-97.707,100,Geri,https://www.airbnb.com/rooms/35768600,Central East Austin - Garden House,2,70,Guesthouse,Entire home/apt,14,2,1125,
36268090,3,,1,1,3,,1,1,,3,0,0,,3,0,0,30.2507,-97.7494,100,Sonder (Austin),https://www.airbnb.com/rooms/36268090,Sonder | South Congress | Pleasant 1BR + Laundry,4,111,Apartment,Entire home/apt,3,2,1125,
37209230,3,1,0.75,1,4,,1,1,4,,1,1,4,,1,1,30.2826,-97.6469,100,Trevor,https://www.airbnb.com/rooms/37209230,Texan Suite with Sunset Views,1,30,House,Private room,4,2,6,
37320507,,2,0,0,1,1,0.5,0,1,1,0.5,0,1,1,0.5,0,30.2677,-97.7313,100,Sonder (Austin),https://www.airbnb.com/rooms/37320507,Sonder | East Eleventh | Calming 2BR + Pool,6,152,Apartment,Entire home/apt,2,2,1125,
37397810,4,1,0.8,1,5,,1,1,3,2,0.6,0,3,2,0.6,0,30.294,-97.7254,72,WanderJaunt,https://www.airbnb.com/rooms/37397810,Comfy 2BR in Central Austin #249 by WanderJaunt,6,10000,Apartment,Entire home/apt,5,1,1125,
362662,92,63,0.593548387,0,126,29,0.812903226,1,86,69,0.55483871,0,101,54,0.651612903,0,30.2532,-97.7239,98,Robert,https://www.airbnb.com/rooms/362662,Downtown Central Austin HUGE HOUSE!,10,500,House,Entire home/apt,162,2,1125,
636996,1,2,0.333333333,0,3,,1,1,2,1,0.666666667,0,2,1,0.666666667,0,30.2845,-97.7704,100,"Amanda (Marz, Nickname)",https://www.airbnb.com/rooms/636996,Quiet Getaway; Close to DNTN/UT/Trails & Townlake,6,85,House,Entire home/apt,3,3,365,
1042961,1,2,0.333333333,0,3,,1,1,3,,1,1,3,,1,1,30.222,-97.7225,93,Marisse,https://www.airbnb.com/rooms/1042961,SXSW Casita East Austin near Downtown & Airport!,2,220,House,Entire home/apt,3,3,16,
1148536,108,88,0.551020408,0,162,33,0.830769231,1,133,63,0.678571429,0,148,47,0.758974359,1,30.2557,-97.7361,98,Amit,https://www.airbnb.com/rooms/1148536,Quirky East Austin Townhome Steps From Rainey Street,6,250,House,Entire home/apt,196,2,1125,
1317291,89,49,0.644927536,0,122,16,0.884057971,1,89,49,0.644927536,0,102,36,0.739130435,1,30.2528,-97.7178,97,Jacob,https://www.airbnb.com/rooms/1317291,SunnyPrivate Spacious Flat wParking,4,89,House,Entire home/apt,138,30,300,
2036294,8,1,0.888888889,1,7,2,0.777777778,1,8,1,0.888888889,1,8,1,0.888888889,1,30.3229,-97.7307,98,Patricia,https://www.airbnb.com/rooms/2036294,Updated Original Brentwood Home,6,175,House,Entire home/apt,9,6,120,
2316065,10,1,0.909090909,1,11,,1,1,8,3,0.727272727,1,9,2,0.818181818,1,30.3611,-97.7676,100,Lorraine,https://www.airbnb.com/rooms/2316065,Room w/ 2 Beds in NW Hills 78731,2,88,House,Private room,12,2,1125,
